super_replicate,replicate,strain_no,strain,ethanol,broodsize,date,person_counting,comment,broodsize_nor
2,5,9,JU310,200,258,20210315,Marijke,,0.5822381521306252
2,5,9,JU310,200,251,20210315,Marijke,,0.5664409929642904
2,5,9,JU310,300,75,20210315,Marijke,,0.1692552767821585
2,5,9,JU310,300,264,20210315,Marijke,,0.5957785742731979
2,5,9,JU310,300,219,20210315,Marijke,,0.4942254082039028
2,5,9,JU310,400,107,20210315,Marijke,,0.24147086154254613
2,5,9,JU310,400,135,20210315,Marijke,,0.3046594982078853
2,5,9,JU310,400,89,20210315,Marijke,,0.20084959511482808
2,5,10,MY2147,0,154,20210315,Marijke,,0.3317773788150808
2,5,10,MY2147,0,216,20210315,Marijke,,0.4653500897666068
2,5,10,MY2147,0,254,20210315,Marijke,,0.5472172351885098
2,5,10,MY2147,100,429,20210315,Mark,,0.9242369838420107
2,5,10,MY2147,100,274,20210315,Mark,,0.5903052064631956
2,5,10,MY2147,100,156,20210315,Mark,,0.33608617594254936
2,5,10,MY2147,200,395,20210315,Marijke,,0.8509874326750448
2,5,10,MY2147,200,365,20210315,Marijke,,0.7863554757630161
2,5,10,MY2147,200,205,20210315,Marijke,,0.44165170556552963
2,5,10,MY2147,300,215,20210315,Mark,,0.4631956912028725
2,5,10,MY2147,300,231,20210315,Mark,,0.49766606822262116
2,5,10,MY2147,300,233,20210315,Mark,,0.5019748653500897
2,5,10,MY2147,400,51,20210315,Mark,,0.10987432675044882
2,5,10,MY2147,400,1,20210315,Mark,,0.0021543985637342907
2,5,10,MY2147,400,60,20210315,Mark,,0.12926391382405744
2,5,11,MY2693,0,188,20210315,Mark,,0.42091399973659954
2,5,11,MY2693,0,290,20210315,Mark,,0.6492822336362439
2,5,11,MY2693,0,110,20210315,Mark,,0.2462794679309891
2,5,11,MY2693,100,352,20210323,Marijke,,0.788094297379165
2,5,11,MY2693,100,404,20210323,Marijke,,0.9045173185829053
2,5,11,MY2693,100,207,20210323,Marijke,,0.46345318056104307
2,5,11,MY2693,200,244,20210315,Marijke,,0.5462926379560121
2,5,11,MY2693,200,270,20210315,Marijke,,0.6045041485578823
2,5,11,MY2693,200,286,20210315,Marijke,,0.6403266166205716
2,5,11,MY2693,300,182,20210315,Marijke,,0.40748057421309103
2,5,11,MY2693,300,58,20210315,Marijke,,0.12985644672724878
2,5,11,MY2693,300,1,20210315,Marijke,,0.0022389042539180826
2,5,11,MY2693,400,106,20210315,Marijke,,0.23732385091531674
2,5,11,MY2693,400,80,20210315,Marijke,,0.1791123403134466
2,5,12,N2,0,314,20210315,Marijke,,0.7752023042106707
2,5,12,N2,0,377,20210315,Marijke,,0.9307365244822384
2,5,12,N2,0,412,20210315,Marijke,,1.0171444246331094
2,5,12,N2,100,260,20210315,Marijke,,0.6418872582636127
2,5,12,N2,100,200,20210315,Marijke,,0.4937594294335482
2,5,12,N2,100,357,20210315,Marijke,,0.8813605815388836
2,5,12,N2,200,263,20210315,Marijke,,0.6492936497051159
2,5,12,N2,200,193,20210315,Marijke,,0.47647784940337407
2,5,12,N2,200,207,20210315,Marijke,,0.5110410094637224
2,5,12,N2,300,228,20210315,Marijke,,0.562885749554245
2,5,12,N2,300,112,20210315,Marijke,,0.276505280482787
2,5,12,N2,300,289,20210315,Marijke,,0.7134823755314772
2,5,12,N2,400,192,20210315,Mark,,0.4740090522562063
2,5,12,N2,400,89,20210315,Mark,,0.21972294609792897
2,5,12,N2,400,107,20210315,Mark,,0.2641612947469483
2,5,13,NIC2,0,329,20210315,Marijke,,0.6706586826347305
2,5,13,NIC2,0,335,20210315,Marijke,,0.6828895400687985
2,5,13,NIC2,0,285,20210315,Marijke,,0.5809657281182317
2,5,13,NIC2,100,552,20210315,Mark,also cannot find parents,1.125238883934259
2,5,13,NIC2,100,0,20210315,Mark,also cannot find parents,0
2,5,13,NIC2,100,60,20210315,Mark,also cannot find parents,0.12230857434068035
2,5,13,NIC2,200,346,20210315,Mark,,0.7053127786979233
2,5,13,NIC2,200,340,20210315,Mark,,0.6930819212638553
2,5,13,NIC2,200,211,20210315,Mark,,0.43011848643139255
2,5,13,NIC2,300,285,20210315,Marijke,,0.5809657281182317
2,5,13,NIC2,300,220,20210315,Marijke,,0.44846477258249456
2,5,13,NIC2,300,174,20210315,Marijke,,0.354694865587973
2,5,13,NIC2,400,137,20210315,Marijke,,0.27927124474455345
2,5,13,NIC2,400,164,20210315,Marijke,,0.3343101031978596
2,5,13,NIC2,400,235,20210315,Marijke,,0.47904191616766467
2,5,14,NIC526,0,201,20210315,Marijke,,0.5728309056364788
2,5,14,NIC526,0,158,20210315,Marijke,,0.4502849905003166
2,5,14,NIC526,0,369,20210315,Marijke,,1.051614946168461
2,5,14,NIC526,100,225,20210315,Marijke,,0.6412286257124762
2,5,14,NIC526,100,329,20210315,Marijke,,0.9376187460417985
2,5,14,NIC526,100,240,20210315,Marijke,,0.6839772007599746
2,5,14,NIC526,200,107,20210315,Marijke,,0.304939835338822
2,5,14,NIC526,200,197,20210315,Marijke,,0.5614312856238125
2,5,14,NIC526,200,118,20210315,Marijke,,0.33628879037365417
2,5,14,NIC526,300,156,20210315,Mark,,0.4445851804939835
2,5,14,NIC526,300,142,20210315,Mark,,0.40468651044965165
2,5,14,NIC526,300,184,20210315,Mark,,0.5243825205826472
2,5,14,NIC526,400,36,20210315,Marijke,,0.1025965801139962
2,5,14,NIC526,400,56,20210315,Marijke,,0.15959468017732742
2,5,14,NIC526,400,56,20210315,Marijke,,0.15959468017732742
2,5,15,QX1794,0,486,20210315,Mark,,1.169206094627105
2,5,15,QX1794,0,289,20210315,Mark,,0.6952686447473937
2,5,15,QX1794,0,233,20210315,Mark,,0.5605453087409783
2,5,15,QX1794,100,312,20210315,Mark,,0.7506014434643143
2,5,15,QX1794,100,246,20210315,Mark,,0.5918203688853247
2,5,15,QX1794,100,373,20210315,Mark,,0.8973536487570168
2,5,15,QX1794,200,238,20210315,Marijke,,0.5725741780272654
2,5,15,QX1794,200,88,20210315,Marijke,,0.21170809943865276
2,5,15,QX1794,200,137,20210315,Marijke,,0.32959101844426625
2,5,15,QX1794,300,32,20210315,Marijke,,0.07698476343223737
2,5,15,QX1794,300,191,20210315,Marijke,,0.4595028067361668
2,5,15,QX1794,300,212,20210315,Marijke,,0.5100240577385725
2,5,15,QX1794,400,4,20210315,Marijke,,0.009623095429029671
2,5,15,QX1794,400,95,20210315,Marijke,,0.22854851643945467
2,5,15,QX1794,400,151,20210315,Marijke,,0.36327185244587007
2,5,16,XZ1516,0,250,20210315,Marijke,,0.7853403141361257
2,5,16,XZ1516,0,254,20210315,Marijke,,0.7979057591623037
2,5,16,XZ1516,0,133,20210315,Marijke,,0.4178010471204189
2,5,16,XZ1516,100,71,20210315,Marijke,,0.2230366492146597
2,5,16,XZ1516,100,120,20210315,Marijke,,0.3769633507853403
2,5,16,XZ1516,100,121,20210315,Marijke,,0.38010471204188484
2,5,16,XZ1516,200,3,20210315,Marijke,,0.009424083769633508
2,5,16,XZ1516,200,4,20210315,Marijke,,0.012565445026178011
2,5,16,XZ1516,200,76,20210315,Marijke,,0.2387434554973822
2,5,16,XZ1516,300,18,20210315,Marijke,,0.05654450261780105
2,5,16,XZ1516,300,23,20210315,Marijke,,0.07225130890052356
2,5,16,XZ1516,300,41,20210315,Marijke,,0.12879581151832462
2,5,16,XZ1516,400,2,20210308,Marijke,,0.0062827225130890054
2,5,16,XZ1516,400,2,20210308,Marijke,,0.0062827225130890054
2,5,16,XZ1516,400,5,20210308,Marijke,,0.015706806282722512
2,6,1,CB4856,0,360,20210323,Marijke,,0.8501845018450185
2,6,1,CB4856,0,332,20210323,Marijke,,0.7840590405904059
2,6,1,CB4856,100,182,20210323,Marijke,,0.42981549815498155
2,6,1,CB4856,100,280,20210323,Marijke,,0.6612546125461255
2,6,1,CB4856,100,228,20210323,Marijke,,0.538450184501845
2,6,1,CB4856,200,298,20210323,Marijke,,0.7037638376383764
2,6,1,CB4856,200,232,20210323,Marijke,,0.5478966789667896
2,6,1,CB4856,200,156,20210323,Marijke,,0.3684132841328413
2,6,1,CB4856,300,94,20210323,Marijke,,0.22199261992619926
2,6,1,CB4856,400,73,20210323,Marijke,,0.17239852398523986
2,6,1,CB4856,400,74,20210323,Marijke,,0.174760147601476
2,6,2,DL238,0,359,20210323,Marijke,,1.0136470588235293
2,6,2,DL238,0,304,20210323,Marijke,,0.8583529411764705
2,6,2,DL238,0,365,20210323,Marijke,,1.0305882352941176
2,6,2,DL238,100,355,20210323,Marijke,,1.0023529411764704
2,6,2,DL238,100,139,20210323,Marijke,,0.39247058823529407
2,6,2,DL238,100,303,20210323,Marijke,,0.8555294117647059
2,6,2,DL238,200,165,20210323,Marijke,,0.46588235294117647
2,6,2,DL238,200,267,20210323,Marijke,,0.7538823529411764
2,6,2,DL238,200,290,20210323,Marijke,,0.8188235294117646
2,6,2,DL238,300,261,20210323,Marijke,,0.7369411764705882
2,6,2,DL238,300,271,20210323,Marijke,,0.7651764705882352
2,6,2,DL238,300,102,20210323,Marijke,,0.288
2,6,2,DL238,400,70,20210323,Marijke,,0.1976470588235294
2,6,2,DL238,400,6,20210323,Marijke,,0.016941176470588234
2,6,2,DL238,400,69,20210323,Marijke,,0.1948235294117647
2,6,3,ECA36,0,229,20210323,Marijke,,1.378134403209629
2,6,3,ECA36,0,195,20210323,Marijke,,1.1735205616850553
2,6,3,ECA36,0,158,20210323,Marijke,,0.9508525576730191
2,6,3,ECA36,100,2,20210323,Marijke,,0.012036108324974926
2,6,3,ECA36,100,26,20210323,Marijke,,0.15646940822467403
2,6,3,ECA36,100,2,20210323,Marijke,,0.012036108324974926
2,6,3,ECA36,200,19,20210323,Marijke,,0.1143430290872618
2,6,3,ECA36,200,4,20210323,Marijke,,0.02407221664994985
2,6,3,ECA36,200,1,20210323,Marijke,,0.006018054162487463
2,6,3,ECA36,300,56,20210323,Marijke,,0.3370110330992979
2,6,3,ECA36,300,2,20210323,Marijke,,0.012036108324974926
2,6,3,ECA36,300,1,20210323,Marijke,,0.006018054162487463
2,6,3,ECA36,400,39,20210323,Marijke,,0.23470411233701105
2,6,3,ECA36,400,20,20210323,Marijke,,0.12036108324974926
2,6,3,ECA36,400,2,20210323,Marijke,,0.012036108324974926
2,6,4,ECA396,0,324,20210323,Samirah,,1.1098001902949572
2,6,4,ECA396,0,196,20210323,Samirah,,0.671360608943863
2,6,4,ECA396,0,364,20210323,Samirah,,1.2468125594671742
2,6,4,ECA396,100,283,20210323,Samirah,,0.9693625118934348
2,6,4,ECA396,100,175,20210323,Samirah,,0.5994291151284491
2,6,4,ECA396,100,297,20210323,Samirah,,1.0173168411037108
2,6,4,ECA396,200,122,20210323,Samirah,,0.41788772597526164
2,6,4,ECA396,200,132,20210323,Samirah,,0.45214081826831587
2,6,4,ECA396,200,105,20210323,Samirah,,0.35965746907706947
2,6,4,ECA396,300,215,20210323,Samirah,,0.736441484300666
2,6,4,ECA396,300,90,20210323,Samirah,,0.3082778306374881
2,6,4,ECA396,300,170,20210323,Samirah,,0.582302568981922
2,6,4,ECA396,400,25,20210323,Marijke,,0.08563273073263558
2,6,4,ECA396,400,66,20210323,Marijke,,0.22607040913415793
2,6,4,ECA396,400,57,20210323,Marijke,,0.19524262607040913
2,6,5,EG4725,0,377,20210323,Marijke,,0.8066088196838226
2,6,5,EG4725,0,383,20210323,Marijke,,0.819446095328658
2,6,5,EG4725,0,343,20210323,Marijke,,0.7338642576964222
2,6,5,EG4725,100,467,20210323,Samirah,,0.9991679543563532
2,6,5,EG4725,100,227,20210323,Samirah,,0.48567692856293826
2,6,5,EG4725,100,355,20210323,Samirah,,0.7595388089860929
2,6,5,EG4725,200,375,20210323,Marijke,,0.8023297278022108
2,6,5,EG4725,200,264,20210323,Marijke,,0.5648401283727564
2,6,5,EG4725,200,194,20210323,Marijke,,0.41507191251634373
2,6,5,EG4725,300,206,20210323,Marijke,,0.44074646380601445
2,6,5,EG4725,300,91,20210323,Marijke,,0.1946986806133365
2,6,5,EG4725,300,174,20210323,Marijke,,0.3722809937002258
2,6,5,EG4725,400,175,20210323,Marijke,,0.3744205396410317
2,6,5,EG4725,400,3,20210323,Marijke,,0.0064186378224176865
2,6,5,EG4725,400,148,20210323,Marijke,,0.31665279923927253
2,6,6,JU1400,0,2,20210323,Samirah,,0.0076975322617160976
2,6,6,JU1400,0,82,20210323,Samirah,,0.31559882273036
2,6,6,JU1400,0,242,20210323,Samirah,,0.9314014036676478
2,6,6,JU1400,100,23,20210323,Marijke,,0.08852162100973512
2,6,6,JU1400,100,108,20210323,Marijke,,0.41566674213266924
2,6,6,JU1400,200,104,20210323,Samirah,,0.40027167760923704
2,6,6,JU1400,200,105,20210323,Samirah,,0.4041204437400951
2,6,6,JU1400,200,112,20210323,Samirah,,0.43106180665610144
2,6,6,JU1400,300,155,20210323,Marijke,,0.5965587502829975
2,6,6,JU1400,300,25,20210323,Marijke,,0.09621915327145121
2,6,6,JU1400,300,57,20210323,Marijke,,0.21937966945890877
2,6,6,JU1400,400,82,20210323,Samirah,,0.31559882273036
2,6,6,JU1400,400,29,20210323,Samirah,,0.11161421779488341
2,6,6,JU1400,400,16,20210323,Samirah,,0.06158025809372878
2,6,7,JU2526,0,228,20210323,Marijke,,0.6467065868263473
2,6,7,JU2526,0,268,20210323,Marijke,,0.7601638827607943
2,6,7,JU2526,0,329,20210323,Marijke,,0.9331862590608258
2,6,7,JU2526,100,305,20210323,Marijke,,0.8651118815001576
2,6,7,JU2526,100,141,20210323,Marijke,,0.3999369681689253
2,6,7,JU2526,100,286,20210323,Marijke,,0.8112196659312954
2,6,7,JU2526,200,147,20210323,Marijke,,0.41695556255909233
2,6,7,JU2526,200,149,20210323,Marijke,,0.4226284273558147
2,6,7,JU2526,200,94,20210323,Marijke,,0.2666246454459502
2,6,7,JU2526,300,150,20210323,Marijke,,0.42546485975417586
2,6,7,JU2526,300,98,20210323,Marijke,,0.2779703750393949
2,6,7,JU2526,300,307,20210323,Marijke,,0.87078474629688
2,6,7,JU2526,400,65,20210323,Marijke,,0.18436810589347621
2,6,7,JU2526,400,56,20210323,Marijke,,0.15884021430822565
2,6,7,JU2526,400,121,20210323,Marijke,,0.3432083202017019
2,6,8,JU2600,0,190,20210323,Marijke,,0.4106628242074928
2,6,8,JU2600,0,473,20210323,Marijke,,1.0223342939481268
2,6,8,JU2600,0,444,20210323,Marijke,,0.9596541786743515
2,6,8,JU2600,100,237,20210323,Marijke,,0.5122478386167146
2,6,8,JU2600,100,335,20210323,Marijke,,0.7240634005763689
2,6,8,JU2600,100,378,20210323,Marijke,,0.8170028818443804
2,6,8,JU2600,200,271,20210323,Samirah,,0.5857348703170029
2,6,8,JU2600,200,272,20210323,Samirah,,0.5878962536023055
2,6,8,JU2600,200,194,20210323,Samirah,,0.41930835734870314
2,6,8,JU2600,300,244,20210323,Marijke,,0.5273775216138328
2,6,8,JU2600,300,141,20210323,Marijke,,0.30475504322766567
2,6,8,JU2600,300,166,20210323,Marijke,,0.3587896253602305
2,6,8,JU2600,400,1,20210323,Samirah,,0.0021613832853025934
2,6,8,JU2600,400,2,20210323,Samirah,,0.004322766570605187
2,6,8,JU2600,400,2,20210323,Samirah,,0.004322766570605187
2,6,9,JU310,0,565,20210323,Samirah,,1.2750564184255941
2,6,9,JU310,0,505,20210323,Samirah,,1.1396521969998672
2,6,9,JU310,0,578,20210323,Samirah,,1.3043939997345015
2,6,9,JU310,100,482,20210323,Samirah,,1.0877472454533386
2,6,9,JU310,100,403,20210323,Samirah,,0.9094650205761317
2,6,9,JU310,100,357,20210323,Samirah,,0.8056551174830745
2,6,9,JU310,200,183,20210323,Samirah,,0.4129828753484667
2,6,9,JU310,200,359,20210323,Samirah,,0.8101685915305987
2,6,9,JU310,200,230,20210323,Samirah,,0.5190495154652861
2,6,9,JU310,300,346,20210323,Samirah,,0.7808310102216912
2,6,9,JU310,300,325,20210323,Samirah,,0.7334395327226868
2,6,9,JU310,300,341,20210323,Samirah,,0.7695473251028806
2,6,9,JU310,400,9,20210323,Samirah,,0.02031063321385902
2,6,9,JU310,400,81,20210323,Samirah,,0.1827956989247312
2,6,10,MY2147,0,488,20210323,Samirah,,1.0513464991023338
2,6,10,MY2147,0,351,20210323,Samirah,,0.756193895870736
2,6,10,MY2147,0,775,20210323,Samirah,,1.6696588868940754
2,6,10,MY2147,100,484,20210323,Samirah,,1.0427289048473967
2,6,10,MY2147,100,459,20210323,Samirah,,0.9888689407540394
2,6,10,MY2147,100,431,20210323,Samirah,,0.9285457809694793
2,6,10,MY2147,200,303,20210323,Samirah,,0.6527827648114901
2,6,10,MY2147,200,354,20210323,Samirah,,0.762657091561939
2,6,10,MY2147,200,309,20210323,Samirah,,0.6657091561938958
2,6,10,MY2147,300,311,20210323,Samirah,,0.6700179533213644
2,6,10,MY2147,300,291,20210323,Samirah,,0.6269299820466786
2,6,10,MY2147,300,94,20210323,Samirah,,0.20251346499102332
2,6,10,MY2147,400,228,20210323,Samirah,,0.4912028725314183
2,6,10,MY2147,400,200,20210323,Samirah,,0.43087971274685816
2,6,10,MY2147,400,116,20210323,Samirah,,0.24991023339317772
2,6,11,MY2693,0,365,20210323,Marijke,,0.8172000526801001
2,6,11,MY2693,0,431,20210323,Marijke,,0.9649677334386936
2,6,11,MY2693,0,413,20210323,Marijke,,0.9246674568681681
2,6,11,MY2693,100,216,20210308,Marijke,,0.4836033188463058
2,6,11,MY2693,100,144,20210308,Marijke,,0.32240221256420387
2,6,11,MY2693,100,331,20210308,Marijke,,0.7410773080468853
2,6,11,MY2693,200,163,20210323,Marijke,,0.36494139338864745
2,6,11,MY2693,200,77,20210323,Marijke,,0.17239562755169235
2,6,11,MY2693,200,245,20210323,Marijke,,0.5485315422099303
2,6,11,MY2693,300,145,20210323,Marijke,,0.32464111681812197
2,6,11,MY2693,300,30,20210323,Marijke,,0.06716712761754248
2,6,11,MY2693,300,201,20210323,Marijke,,0.4500197550375346
2,6,11,MY2693,400,4,20210323,Marijke,,0.00895561701567233
2,6,11,MY2693,400,2,20210323,Marijke,,0.004477808507836165
2,6,11,MY2693,400,53,20210323,Marijke,,0.11866192545765837
2,6,12,N2,0,450,20210323,Marijke,,1.1109587162254835
2,6,12,N2,0,415,20210323,Marijke,,1.0245508160746126
2,6,12,N2,0,187,20210323,Marijke,,0.4616650665203676
2,6,12,N2,100,355,20210323,Marijke,,0.8764229872445481
2,6,12,N2,100,402,20210323,Marijke,,0.9924564531614319
2,6,12,N2,100,215,20210323,Marijke,,0.5307913866410643
2,6,12,N2,200,292,20210323,Marijke,,0.7208887669729804
2,6,12,N2,200,184,20210323,Marijke,,0.45425867507886436
2,6,12,N2,200,290,20210323,Marijke,,0.7159511726786449
2,6,12,N2,300,88,20210323,Marijke,,0.21725414895076123
2,6,12,N2,300,149,20210323,Marijke,,0.36785077492799345
2,6,12,N2,300,190,20210323,Marijke,,0.46907145796187083
2,6,12,N2,400,52,20210323,Samirah,,0.12837745165272255
2,6,12,N2,400,128,20210323,Samirah,,0.31600603483747086
2,6,12,N2,400,62,20210323,Samirah,,0.15306542312439994
2,6,13,NIC2,0,364,20210323,Marijke,,0.7420053510001274
2,6,13,NIC2,0,402,20210323,Marijke,,0.8194674480825583
2,6,13,NIC2,0,425,20210323,Marijke,,0.8663524015798191
2,6,13,NIC2,100,402,20210323,Marijke,,0.8194674480825583
2,6,13,NIC2,100,396,20210323,Marijke,,0.8072365906484903
2,6,13,NIC2,100,455,20210323,Marijke,,0.9275066887501593
2,6,13,NIC2,200,308,20210323,Marijke,,0.6278506816154924
2,6,13,NIC2,200,250,20210323,Marijke,,0.5096190597528347
2,6,13,NIC2,200,206,20210323,Marijke,,0.41992610523633583
2,6,13,NIC2,300,277,20210323,Marijke,,0.5646579182061409
2,6,13,NIC2,300,206,20210323,Marijke,,0.41992610523633583
2,6,13,NIC2,300,287,20210323,Marijke,,0.5850426805962543
2,6,13,NIC2,400,27,20210323,Marijke,,0.05503885845330615
2,6,13,NIC2,400,142,20210323,Marijke,,0.2894636259396101
2,6,13,NIC2,400,86,20210323,Marijke,,0.17530895655497516
2,6,14,NIC526,0,316,20210323,Marijke,,0.9005699810006332
2,6,14,NIC526,0,267,20210323,Marijke,,0.7609246358454718
2,6,14,NIC526,0,241,20210323,Marijke,,0.6868271057631412
2,6,14,NIC526,100,347,20210323,Marijke,,0.9889170360987967
2,6,14,NIC526,100,337,20210323,Marijke,,0.960417986067131
2,6,14,NIC526,100,318,20210323,Marijke,,0.9062697910069664
2,6,14,NIC526,200,278,20210323,Marijke,,0.7922735908803039
2,6,14,NIC526,200,307,20210323,Marijke,,0.8749208359721342
2,6,14,NIC526,200,329,20210323,Marijke,,0.9376187460417985
2,6,14,NIC526,300,188,20210323,Marijke,,0.5357821405953135
2,6,14,NIC526,300,167,20210323,Marijke,,0.4759341355288157
2,6,14,NIC526,300,180,20210323,Marijke,,0.512982900569981
2,6,14,NIC526,400,58,20210323,Samirah,,0.16529449018366052
2,6,14,NIC526,400,150,20210323,Samirah,,0.42748575047498416
2,6,14,NIC526,400,70,20210323,Samirah,,0.19949335022165926
2,6,15,QX1794,0,367,20210323,Marijke,,0.8829190056134723
2,6,15,QX1794,0,475,20210323,Marijke,,1.1427425821972734
2,6,15,QX1794,0,477,20210323,Marijke,,1.1475541299117882
2,6,15,QX1794,100,346,20210323,Marijke,,0.8323977546110666
2,6,15,QX1794,100,360,20210323,Marijke,,0.8660785886126704
2,6,15,QX1794,100,364,20210323,Marijke,,0.8757016840417
2,6,15,QX1794,200,218,20210323,Marijke,,0.5244587008821171
2,6,15,QX1794,200,184,20210323,Marijke,,0.44266238973536487
2,6,15,QX1794,200,161,20210323,Marijke,,0.3873295910184443
2,6,15,QX1794,300,104,20210323,Marijke,,0.25020048115477145
2,6,15,QX1794,300,97,20210323,Marijke,,0.2333600641539695
2,6,15,QX1794,300,65,20210323,Marijke,,0.15637530072173214
2,6,15,QX1794,400,138,20210323,Marijke,,0.3319967923015236
2,6,15,QX1794,400,96,20210323,Marijke,,0.2309542902967121
2,6,16,XZ1516,0,239,20210323,Marijke,,0.7507853403141361
2,6,16,XZ1516,0,259,20210323,Marijke,,0.8136125654450262
2,6,16,XZ1516,0,269,20210323,Marijke,,0.8450261780104713
2,6,16,XZ1516,100,72,20210323,Marijke,,0.2261780104712042
2,6,16,XZ1516,100,183,20210323,Marijke,,0.5748691099476441
2,6,16,XZ1516,100,147,20210323,Marijke,,0.4617801047120419
2,6,16,XZ1516,200,128,20210323,Marijke,,0.40209424083769635
2,6,16,XZ1516,200,186,20210323,Marijke,,0.5842931937172775
2,6,16,XZ1516,200,2,20210323,Marijke,,0.0062827225130890054
2,6,16,XZ1516,300,50,20210323,Marijke,,0.15706806282722513
2,6,16,XZ1516,300,130,20210323,Marijke,,0.4083769633507854
2,6,16,XZ1516,300,5,20210323,Marijke,,0.015706806282722512
2,6,16,XZ1516,400,2,20210315,Marijke,,0.0062827225130890054
2,6,16,XZ1516,400,19,20210315,Marijke,,0.05968586387434555
2,6,16,XZ1516,400,1,20210315,Marijke,,0.0031413612565445027
